0,"LINESTRING (-73.9931147972938 40.7504355111051 0,-73.9928826861755 40.7503380435437 0,-73.99300255159 40.7501742283774 0,-73.9928543448035 40.7501119937281 0,-73.9930160041113 40.750155843366 0,-73.9931217271316 40.7500113560323 0,-73.9932377407558 40.7498528049505 0,-73.9932780236405 40.7498481515047 0,-73.9933372952195 40.7497671474584 0,-73.9932883423831 40.7497465912971 0,-73.9932172854755 40.7498437018705 0,-73.9930877471436 40.7497893064352 0)","[0, 25, 46, 61, 74, 93, 111, 116, 124, 132, 145, 155]"
1,"LINESTRING (-73.9926276464669 40.7500873603397 0,-73.9925749861696 40.750159329017 0,-73.9926742618029 40.7502365540085 0,-73.9928511972667 40.7503108523372 0,-73.9928280290355 40.7503425154125 0,-73.9925319266035 40.7502181767674 0,-73.9922368613078 40.7500942736342 0,-73.9922687104395 40.7500507467267 0,-73.9925143043306 40.7501538759427 0,-73.9925950814949 40.7501020334835 0)","[0, 8, 22, 40, 44, 73, 99, 111, 133, 142]"
2,"LINESTRING (-73.993946745502 40.7511080868523 0,-73.9939116194741 40.75115609216 0,-73.9938522338705 40.7511464587726 0,-73.9937148341867 40.7513342373085 0,-73.9937148341867 40.7513342373085 0,-73.9938522338705 40.7511464587726 0,-73.9939375481511 40.7510298632298 0,-73.9940409506467 40.7510732837654 0,-73.9940776288886 40.7510231571102 0,-73.9939742263931 40.7509797365746 0,-73.9940194130673 40.7509179817925 0,-73.9940982474897 40.7509423554743 0,-73.9941589189107 40.7509120613572 0,-73.9940555164152 40.7508686408216 0,-73.9940986334708 40.7508097145028 0,-73.9942020359663 40.7508531350384 0,-73.9942362996531 40.750806308257 0,-73.9941328971576 40.7507628877214 0,-73.9941787162153 40.7507002686866 0,-73.9942303656063 40.7507219571789 0,-73.9942677912105 40.7506708091341 0,-73.9942161418196 40.7506491206419 0,-73.9942624207926 40.7505858730597 0,-73.9943244415471 40.7506119166709 0,-73.9943649715794 40.7505565259312 0,-73.9942874586734 40.7505114463642 0,-73.994332702837 40.7504496130136 0,-73.9942522210552 40.7504158172908 0,-73.9941360924522 40.7505745255095 0,-73.9940239306183 40.7507278125068 0,-73.9939219444095 40.7508671928929 0,-73.9937399329455 40.7511159405266 0)","[0, 7, 11, 36, 43, 66, 86, 94, 102, 115, 124, 131, 140, 155, 163, 175, 184, 200, 210, 216, 223, 236, 246, 254, 263, 270, 280, 294, 316, 336, 354, 376]"
3,"LINESTRING (-73.9937399329455 40.7511159405266 0,-73.9936558211864 40.7510806205122 0,-73.9938378326503 40.7508318728784 0,-73.9939398188591 40.7506924924924 0,-73.994051980693 40.750539205495 0,-73.994168109296 40.7503804972764 0)","[0, 15, 40, 60, 81, 103]"
4,"LINESTRING (-73.9940729643267 40.7505105280199 0,-73.9935031616082 40.7502712577866 0,-73.9934703926459 40.7503160417889 0,-73.9934105498777 40.7502909127527 0,-73.9933903710957 40.7503184902699 0,-73.9935576611913 40.750388738338 0,-73.9935244323138 40.7504341508877 0,-73.9933585071011 40.7504142899411 0,-73.9932676539556 40.7503761390994 0,-73.9932423586163 40.7504107092064 0,-73.9934712546119 40.7505068266809 0,-73.9933961734458 40.7506094370441 0,-73.9931402081911 40.7505019527092 0,-73.993098010966 40.7505596219332 0,-73.9933104295549 40.7507232844548 0,-73.9932807075312 40.7507639043306 0,-73.9930835479084 40.75068111352 0,-73.9930397984693 40.7507409040915 0,-73.9937258641743 40.7510289952079 0)","[0, 67, 74, 81, 86, 106, 114, 129, 142, 148, 176, 193, 221, 231, 261, 266, 291, 302, 363]"
5,"LINESTRING (-73.9932683489752 40.7497292600075 0,-73.9929004767068 40.7495747839395 0,-73.9927751497986 40.7497460631062 0,-73.9928564612895 40.7497802072385 0,-73.9927620636825 40.7499092165925 0,-73.9926733596983 40.7499131546282 0,-73.992588871427 40.749935604523 0,-73.9925241384614 40.7499692258786 0,-73.9924722617027 40.7500139975004 0,-73.9924398951663 40.7500582315237 0,-73.9923927054617 40.7500384157326 0,-73.9924826856389 40.749950278467 0,-73.9926062301611 40.7498911283035 0,-73.9927116814928 40.7498328026475 0,-73.992811195657 40.7496968007037 0,-73.9927466959304 40.7496411629587 0,-73.9928271777123 40.7496749586815 0)","[0, 32, 58, 62, 79, 85, 90, 95, 101, 106, 110, 121, 133, 144, 162, 171, 182]"
6,"LINESTRING (-73.992478663493 40.7500673213823 0,-73.9925113174764 40.7500226945169 0,-73.9925998677695 40.7499515200983 0,-73.9927223924472 40.7499880775359 0,-73.9927512248382 40.7500001847665 0,-73.9930106745339 40.7496456054642 0,-73.9930726952885 40.7496716490753 0,-73.9927321855283 40.750137009857 0,-73.9926705796283 40.7501111404506 0,-73.9927077752749 40.7500603066796 0,-73.9926265674975 40.7500262060985 0,-73.992606022203 40.7499638618319 0)","[0, 7, 19, 32, 35, 78, 84, 136, 143, 151, 162, 168]"
7,"LINESTRING (-73.9932651870371 40.7505392325677 0,-73.9933733603599 40.750584656458 0,-73.9934188344812 40.7505225088338 0,-73.9933106611584 40.7504770849435 0)","[0, 9, 17, 24]"
